id, date, time, views, author, message
888,2016/03/23,1:26:38 PM,1.2K,الزعيم عفاش بجم الوطن,“هيومن رايتس ووتش”: واشنطن ولندن وباريس قد تواجه تهمة المشاركة بقتل اليمنيين : متابعات: دعت منظّمة “هيومن رايتس ووتش” كلاً من واشنطن ولندن وباريس لتعليق “جميع مبيعاتها من الأسلحة للمملكة السعودية”، وذلك “إلى أن تتوقّف عن شنّ غارات جويّة غير قانونيّة في اليمن، وتحقّق في الانتهاكات”.وقالت المنظمة، في بيان، إنَّه “طوال السنة الماضية، رفضت الحكومات التي تسلّح المملكة السعودية أدلةً دامغة على أنَّ الغارات الجويّة للتحالف قتلت مئات المدنيين في اليمن”، مضيفة “إذا استمرّت الولايات المتحدة وبريطانيا وفرنسا في بيع الأسلحة لبلد يعلمون أنَّه يرتكب الانتهاكات، فقد يواجهون تهمة المشاركة في قتل المدنيين بشكل غير مشروع”.#قيادة_الحرس_الجمهوري_والقوات_الخاصه ____________________
889,2016/03/23,1:30:00 PM,755,الزعيم عفاش بجم الوطن,هـــــــامخطاب  هام للزعيم #علي_عبدالله_صالح الليله  الساعه الثامنه والنصف   #قناة_اليمن_اليوم على النايلسات على التردد :التردد :12604 معدل الترميز : 27500افقي Hالتردد الاذاعي #قناة_اليمن_اليوم 100.9 Fm
890,2016/03/23,1:43:32 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_صالح: يحيي المؤتمريين وحلفائهم وأنصار الله على الصمود
891,2016/03/23,1:43:36 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_علي_عبدالله_صالح: أدعو الأشقاء في دول التحالف إلى الإنسحاب من تحالف العدوانhttp://telegram.me/Almethaqnews
892,2016/03/23,1:44:38 PM,724,الزعيم عفاش بجم الوطن,انطلق الان خطاب الزعيم / علي عبدالله صالحويدعو الى المشاركة في مهرجان الصمود ويؤكد فشلا تحالفات القوى الرجعية‏الزعيماحي المؤتمرين وانصار الله والجيش اليمني واللجان الشعبيه رجال الرجال.وادعو بمناسبه مرور عام للعدوان قوات التحالف للانسحاب من اليمن
893,2016/03/23,1:44:52 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_علي_عبدالله_صالح :   نواجه العدوان منذ فجر ثورة 26 سبتمبر و14 أكتوبر من النظام السعوديhttp://telegram.me/Almethaqnews
894,2016/03/23,1:44:54 PM,1.7K,الزعيم عفاش بجم الوطن,الزعيم: كان جيش اليمن قوي ومتطور وهيكلتموه للتخلص منه بعد الزخم الذي ظهر به في العيد العاشر للوحدة اليمنية
895,2016/03/23,1:45:31 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_صالح: نقبل بالسلام لكن ليس بالاستسلامhttp://telegram.me/Almethaqnews
896,2016/03/23,1:46:02 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم : قيادات يمنية مرتزقة في الرياض يعطون الإحداثيات لقصف الطائرات وارتكاب المجازرhttp://telegram.me/Almethaqnews
897,2016/03/23,1:47:13 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_علي_عبدالله_صالح: لن نخضع ولن ننصاع وسنواجه العدوان بشتى الوسائل وبصبر وجلدhttp://telegram.me/Almethaqnews
898,2016/03/23,1:48:12 PM,1.7K,الزعيم عفاش بجم الوطن,#الزعيم_علي_عبدالله_صالح:  لهادي " هناك خلل في رأسكhttp://telegram.me/Almethaqnews
899,2016/03/23,1:49:16 PM,754,الزعيم عفاش بجم الوطن,بسم الله الرحمن الرحيم“ إذا زلزلت الأرض زلزالها وأخرجت الأرض أثقالها وقال الإنسان مالها يومئذ تحدث أخبارها”والصلاة والسلام على رسوله الصادق الأمين     الأخوة الموطنون الأعزاء في كل أنحاء الوطن الصابر والصامد في وجه العدوان الغاشم البربري على شعبنا.اسمحوا لي في البداية أن احيي المؤتمريين والمؤتمريات وأحزاب التحالف الوطني الديمقراطي وأنصار الله على الصمود الرائع.كما احيي أبطال القوات المسلحة رجال الرجال واللجان الشعبية في مواقع الشرف والبطولة.وهكذا عودنا جيشنا وشعبنا الصمود في وقت الشدائد لمواجهة هذا العدوان البربري.منذ عام مضى نواجه الدمار والخراب وتهديم المساكن على رؤوس سكانها في العاصمة وفي كل عواصم المحافظات والمديريات, هذا عدوان بربري.وليس هذا أول مرة, ولكننا واجهنا هذا العدوان منذ فجر ثورة السادس والعشرين من سبتمبر والرابع عشر من أكتوبر حتى عام سبعين, وجاءت المصالحة بيننا وبين النظام السعودي, وما كانت تلك الزمرة التي كانت تنصب العداء للثورة والجمهورية إلا مطية للنظام السعودي, والآن هي زمرة من نوع آخر, هي نفس الفصيل من القوى الرجعية الحاقدة والذين ترعرعوا في كنف القوى الرجعية, هم الآن مطية للعدوان على الشعب اليمني العظيم شعب سبتمبر وأكتوبر والثاني والعشرين من مايو.تحية لكم يا أبطال الجيش والأمن واللجان الشعبية.تحية لكل أبناء الوطن.نعم أنا أدعو في هذه المناسبة, مناسبة مرور عام على العدوان الأشقاء في دول التحالف أن ينسحبوا من هذا التحالف, ليس بينكم وبين اليمن أي خلاف سياسي أوحدودي أو مذهبي على الإطلاق, وليس هناك خطر على الأراضي السعودية على الإطلاق حتى تتحالفوا ضد الشعب اليمني, الشعب اليمني باق وعليكم التعامل مع الشعب اليمني, لقد تحالف من قبلكم قوى أخرى ضد الثورة والجمهورية منذ انطلاقتها في فجر السادس والعشرين من سبتمبر وفشلوا, والآن هذا التحالف هو فاشل, وكما يتحدث المتحدث من النظام السعودي انه سيستمر في غيه لضرب المساكن والسكان الأبرياء حتى ينصاع الحوثيون والمؤتمريون لما تريده السعودية ؛ هذا غير وارد, لن نخضع ولن ننصاع, سنواجه العدوان بكل قوة: بالصبر والجلد والثبات, سنواجه هذا العدوان بكل ما نستطيع بشتى الوسائل المتواضعة, على الرغم أنكم تأمرتم على الجيش والأمن منذ بداية الربيع العربي في 2011م,  وكسرّتم الجيش, ولكن بقيت عناصر من القوات المسلحة صدقوا ما عاهدوا الله عليه أنهم سيبقون أوفياء للثورة والجمهورية والوحدة؛ ويواجهون العدوان بكل قوة, هيكلتم الجيش وهو مخطط , وأنا اعرف لماذا هيكلتم الجيش, كان الجيش مبنياً بناءً علمياً حديثاًمتطوراً على أيدي أشقاء وأصدقاء, الأشقاء من العراق الشقيق, الأشقاء من مصر الكنانة, الأشقاء من سوريا,هذا هو الجيش, الأصدقاء كانت روسيا الاتحادية والاتحاد السوفيتي وكذا الولايات المتحدة الأمريكيةوفرنسا وبريطانيا, ساهموا معنا في بناء جيش حديث ومتطور, ولكن عندما ظهر الجيش بذلك الزخم في العيد العاشر الذي حضره كثير من الأشقاء والأصدقاء ومنهم أشقائنا في المملكة فغضبوا غضبا شديدا وعملوا بشتى الوسائل على تدمير هذه المؤسسة ووجدوا لهم مطية يركبوا على ظهرها أولئك المرتزقة المرهونين في الرياض وخارج الرياض الذين يسربون المعلومات ويقدمونالإحداثيات لطائرات التحالف لقصف اليمن, قصفتم مؤسساتنا وقصفتم جامعاتنا وقصفتم مدارسنا وقصفتم مساجدنا وقصفتم كل شيء, قصفتم مساكن الأبرياء قصفتم الأسواق وآخرها سوق الخميس في مستبأ محافظة حجة , قصفتم المخا مجازر, قصفتم صالة مجازر, قصفتم سنبان مجازر, قصفتم صنعاء المهمشين مجازر, قصفتم المزرق في حرض مجازر, أيحرب تخوضوها سوى حرب الإبادة ضد الشعب اليمني,الشعب اليمني سبعة وعشرين مليون سيظل موجوداً,خذوا لكم مننا مليون شهيد سنكون موجودين إلى جواركم, لا تستطيع أي قوى في العالم أن تستبدل الشعب اليمني بشعب اخر بلاك ووتر ومرتزقة آخرين من بعض الأقطار العربية ومن بعض المرتزقة من بقية دول العالم, لا تستطيعوا أن تحلوا محل سبعة وعشرين مليون, شعب سبعة وعشرين مليون يتحصن في جباله الشامخة وفي سهوله وفي رماله وفي بحره (برا وبحرا)هو متحصن, انتم تقتلون الأبرياء تقتلون الأطفالتقتلون النساء, انصاعوا للسلم (وان جنحوا للسلم فاجنح لها), نحن نجنح للسلم لا للإستسلام.مرتزقة الرياض, هذا المطية الذي يصدر كل يوم قرارات لا لك شرعية انتهت شرعيتك واستمديتها من موفمبيك بعد الشرعية الانتقالية لمدة سنتين, لا وجود لأي شرعية,بس تخبط, في خلل في راسك, وهل ستحكم سبعة وعشرين مليون من البشر بعد أن قتلت أطفالهمونسائهم؟ تعال تعال, بتتداول أنت وبحاح في عدن وتدمروا الأطفال والنساء وحرب شوارع, تعالوا على صنعاء, قلتو انتم على أبواب صنعاء ، صنعاء عصية وكل مدن الجمهورية عصية, وإذا أنت تقول في إعلامكانك سيطرت على خمسة وثمانين في المائه من أراضيالجمهورية اليمنية كذاب, مش قادر تأمــن نفسك في المعاشيق, فأقول للأشقاء في المملكة
